id,text,label,category
1460,ตรงสนามหญ้าหน้าคณะมีสภาพ ไม่ทำความสะอาด รบกวนดูแลด้วย,0,หมวดภูมิทัศน์และความสะอาด
1461,มีปัญหาเรื่อง หลุดบ่อย ครับ ช่วยแก้ไขให้หน่อย,6,หมวดเทคโนโลยีสารสนเทศ
1462,ตรงสนามหญ้าหน้าคณะมีสภาพ หญ้ารก รบกวนดูแลด้วย,0,หมวดภูมิทัศน์และความสะอาด
1463,ตรงสนามหญ้าหน้าคณะมีสภาพ ขยะล้น รบกวนดูแลด้วย,0,หมวดภูมิทัศน์และความสะอาด
1464,แจ้งเรื่องครับ พอดีเจอว่า แอร์ ที่ตึกวิทย์,1,หมวดอาคารและสิ่งอำนวยความสะดวก
1465,แอดมินครับ กิจกรรม ต้องติดต่อที่ส่วนไหนครับ,4,หมวดบริการทั่วไป / อื่นๆ
1466,แจ้งเรื่องครับ พอดีเจอว่า ลิฟต์ ที่ตึกวิทย์,1,หมวดอาคารและสิ่งอำนวยความสะดวก
1467,รบกวนตรวจสอบบริเวณประตู 2 มีปัญหา หมวกกันน็อคหาย ครับ,2,หมวดความปลอดภัยและจราจร
1468,มีปัญหาเรื่อง ระบบล่ม ครับ ช่วยแก้ไขให้หน่อย,6,หมวดเทคโนโลยีสารสนเทศ
1469,แจ้งเรื่องครับ พอดีเจอว่า หลังคารั่ว ที่ตึกวิทย์,1,หมวดอาคารและสิ่งอำนวยความสะดวก
